,League,Date,Home,Away,Goals_H_FT,Goals_A_FT,Result_FT,Odds_H,Odds_D,Odds_A,Pontos_H,Pontos_A,Total_Goals_FT,Over05_FT,Over15_FT,Over25_FT,Under25_FT,BTTS,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_BTTS_Home,Porc_BTTS_Away,Media_Pontos_H,Media_Pontos_A,Media_Gols_Feitos_Home,Media_Gols_Sofridos_Home,Media_Gols_Feitos_Away,Media_Gols_Sofridos_Away
92,Inglaterra 1,16/10/2022,Aston Villa,Chelsea,0,2,A,4.33,3.75,1.8,0,3,2,1,1,0,1,0,100.0,100.0,60.0,80.0,20.0,60.0,40.0,40.0,1.4,1.8,0.8,1.0,1.2,1.2
93,Inglaterra 1,16/10/2022,Leeds,Arsenal,0,1,A,6.0,4.2,1.55,0,3,1,1,0,0,1,0,80.0,100.0,60.0,80.0,40.0,60.0,40.0,20.0,1.6,2.4,1.2,0.6,2.0,0.6
94,Inglaterra 1,16/10/2022,Man United,Newcastle,0,0,D,1.95,3.8,3.5,1,1,0,0,0,0,1,0,75.0,60.0,75.0,60.0,75.0,40.0,75.0,60.0,1.75,1.2,1.5,1.0,1.2,0.8
95,Inglaterra 1,16/10/2022,Southampton,West Ham,1,1,D,2.9,3.4,2.4,1,1,2,1,1,0,1,1,100.0,100.0,80.0,40.0,60.0,20.0,80.0,40.0,1.0,0.8,1.2,1.4,0.6,1.0
96,Inglaterra 1,16/10/2022,Liverpool,Man City,1,0,H,3.6,4.0,1.9,3,0,1,1,0,0,1,0,100.0,100.0,80.0,80.0,60.0,40.0,60.0,40.0,2.2,1.6,3.2,1.0,1.8,1.0
97,Inglaterra 1,18/10/2022,Brighton,Nott'm Forest,0,0,D,1.4,4.75,7.0,1,1,0,0,0,0,1,0,60.0,80.0,20.0,60.0,20.0,40.0,20.0,20.0,1.6,0.4,1.2,0.6,0.2,2.4
98,Inglaterra 1,18/10/2022,Crystal Palace,Wolves,2,1,H,2.25,3.1,3.4,3,0,3,1,1,1,0,1,100.0,80.0,100.0,60.0,80.0,40.0,100.0,20.0,2.0,0.2,1.8,1.2,0.2,1.6
99,Inglaterra 1,19/10/2022,Bournemouth,Southampton,0,1,A,2.62,3.3,2.62,0,3,1,1,0,0,1,0,60.0,100.0,40.0,40.0,40.0,40.0,20.0,20.0,1.0,1.2,0.4,1.0,0.6,1.4
100,Inglaterra 1,19/10/2022,Brentford,Chelsea,0,0,D,4.75,3.8,1.72,1,1,0,0,0,0,1,0,80.0,80.0,80.0,80.0,40.0,60.0,40.0,40.0,1.6,1.4,1.6,1.2,1.0,1.2
101,Inglaterra 1,19/10/2022,Liverpool,West Ham,1,0,H,1.4,5.0,7.0,3,0,1,1,0,0,1,0,100.0,100.0,60.0,40.0,60.0,20.0,40.0,40.0,2.6,0.8,3.2,0.8,0.6,1.0
102,Inglaterra 1,19/10/2022,Newcastle,Everton,1,0,H,1.6,3.8,5.75,3,0,1,1,0,0,1,0,80.0,100.0,60.0,80.0,40.0,20.0,60.0,60.0,1.8,1.0,2.0,1.0,0.8,1.2
103,Inglaterra 1,19/10/2022,Man United,Tottenham,2,0,H,2.45,3.5,2.75,3,0,2,1,1,0,1,0,80.0,100.0,80.0,80.0,60.0,20.0,60.0,40.0,2.0,1.4,1.6,0.8,1.0,1.2
104,Inglaterra 1,20/10/2022,Fulham,Aston Villa,3,0,H,2.9,3.3,2.5,3,0,3,1,1,1,0,0,100.0,80.0,100.0,80.0,100.0,60.0,80.0,60.0,2.0,0.4,2.2,1.8,0.6,1.8
105,Inglaterra 1,20/10/2022,Leicester,Leeds,2,0,H,2.25,3.6,3.0,3,0,2,1,1,0,1,0,80.0,100.0,60.0,80.0,40.0,60.0,20.0,60.0,1.4,0.2,1.4,0.6,1.0,2.4
106,Inglaterra 1,22/10/2022,Nott'm Forest,Liverpool,1,0,H,11.0,6.0,1.25,3,0,1,1,0,0,1,0,100.0,80.0,80.0,60.0,40.0,60.0,60.0,60.0,0.8,0.4,1.2,1.8,1.0,1.6
107,Inglaterra 1,22/10/2022,Everton,Crystal Palace,3,0,H,2.6,3.2,2.87,3,0,3,1,1,1,0,0,80.0,60.0,60.0,60.0,40.0,40.0,40.0,40.0,1.6,0.6,1.2,0.6,0.6,1.6
108,Inglaterra 1,22/10/2022,Man City,Brighton,3,1,H,1.2,7.0,13.0,3,0,4,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,3.0,0.8,4.6,1.2,1.4,2.0
109,Inglaterra 1,22/10/2022,Chelsea,Man United,1,1,D,2.05,3.5,3.5,1,1,2,1,1,0,1,1,100.0,100.0,100.0,60.0,80.0,40.0,80.0,60.0,2.2,2.0,2.0,1.0,1.6,1.6
110,Inglaterra 1,23/10/2022,Aston Villa,Brentford,4,0,H,2.1,3.5,3.5,3,0,4,1,1,1,0,0,100.0,80.0,60.0,80.0,20.0,60.0,20.0,60.0,1.4,0.4,1.2,0.8,0.8,2.6
111,Inglaterra 1,23/10/2022,Leeds,Fulham,2,3,A,2.05,3.5,3.6,0,3,5,1,1,1,0,1,80.0,100.0,60.0,100.0,40.0,100.0,40.0,100.0,1.0,1.2,1.2,1.0,1.8,2.2
112,Inglaterra 1,23/10/2022,Southampton,Arsenal,1,1,D,6.0,4.0,1.57,1,1,2,1,1,0,1,1,100.0,100.0,80.0,80.0,40.0,60.0,80.0,40.0,1.0,2.0,1.0,1.2,1.8,0.8
113,Inglaterra 1,23/10/2022,Wolves,Leicester,0,4,A,2.25,3.25,3.25,0,3,4,1,1,1,0,0,100.0,100.0,60.0,100.0,40.0,100.0,20.0,80.0,1.4,0.6,0.6,1.6,2.0,3.0
114,Inglaterra 1,23/10/2022,Tottenham,Newcastle,1,2,A,2.05,3.5,3.5,0,3,3,1,1,1,0,1,100.0,80.0,80.0,80.0,60.0,60.0,60.0,80.0,2.4,1.6,2.4,1.0,1.6,1.0
115,Inglaterra 1,24/10/2022,West Ham,Bournemouth,2,0,H,1.55,4.0,6.0,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,20.0,60.0,40.0,60.0,2.0,1.0,1.6,0.8,1.2,3.2
116,Inglaterra 1,29/10/2022,Leicester,Man City,0,1,A,10.0,6.5,1.25,0,3,1,1,0,0,1,0,80.0,100.0,40.0,60.0,20.0,40.0,0.0,40.0,1.4,1.6,1.2,0.4,1.6,1.0
117,Inglaterra 1,29/10/2022,Bournemouth,Tottenham,2,3,A,5.0,3.8,1.7,0,3,5,1,1,1,0,1,60.0,100.0,40.0,80.0,40.0,40.0,40.0,60.0,1.0,1.4,0.8,1.0,1.2,1.6
118,Inglaterra 1,29/10/2022,Brentford,Wolves,1,1,D,2.2,3.4,3.3,1,1,2,1,1,0,1,1,80.0,80.0,80.0,80.0,40.0,40.0,40.0,40.0,1.6,0.4,1.6,1.2,0.4,1.6
119,Inglaterra 1,29/10/2022,Brighton,Chelsea,4,1,H,3.0,3.3,2.4,3,0,5,1,1,1,0,1,80.0,80.0,40.0,80.0,40.0,60.0,40.0,60.0,2.0,1.4,2.0,0.8,1.2,1.4
120,Inglaterra 1,29/10/2022,Crystal Palace,Southampton,1,0,H,1.9,3.6,4.0,3,0,1,1,0,0,1,0,100.0,100.0,80.0,20.0,60.0,20.0,80.0,0.0,2.0,0.6,1.4,1.0,0.2,1.4
121,Inglaterra 1,29/10/2022,Newcastle,Aston Villa,4,0,H,1.8,3.75,4.5,3,0,4,1,1,1,0,0,80.0,80.0,60.0,80.0,40.0,60.0,40.0,40.0,2.2,0.4,2.2,0.4,0.4,2.0
122,Inglaterra 1,29/10/2022,Fulham,Everton,0,0,D,2.37,3.4,3.0,1,1,0,0,0,0,1,0,80.0,80.0,80.0,60.0,80.0,20.0,60.0,40.0,1.6,1.0,1.6,1.4,0.6,1.0
123,Inglaterra 1,29/10/2022,Liverpool,Leeds,1,2,A,1.3,6.0,9.0,0,3,3,1,1,1,0,1,100.0,100.0,60.0,80.0,60.0,60.0,60.0,60.0,2.0,0.6,1.6,1.2,1.0,2.2
124,Inglaterra 1,30/10/2022,Arsenal,Nott'm Forest,5,0,H,1.2,7.0,12.0,3,0,5,1,1,1,0,0,100.0,80.0,100.0,60.0,100.0,60.0,80.0,0.0,3.0,0.2,3.0,1.0,0.0,3.2
125,Inglaterra 1,30/10/2022,Man United,West Ham,1,0,H,1.66,4.0,4.8,3,0,1,1,0,0,1,0,80.0,100.0,60.0,40.0,40.0,20.0,40.0,40.0,2.6,0.2,1.6,0.4,0.4,1.2
126,Inglaterra 1,05/11/2022,Leeds,Bournemouth,4,3,H,1.72,3.8,4.75,3,0,7,1,1,1,0,1,80.0,100.0,60.0,100.0,40.0,60.0,60.0,80.0,1.0,1.0,1.4,1.6,1.8,2.2
127,Inglaterra 1,05/11/2022,Man City,Fulham,2,1,H,1.11,9.5,19.0,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,3.0,1.2,4.2,1.0,1.8,2.2
128,Inglaterra 1,05/11/2022,Nott'm Forest,Brentford,2,2,D,2.75,3.3,2.6,1,1,4,1,1,1,0,1,100.0,80.0,80.0,80.0,60.0,60.0,80.0,60.0,1.0,0.6,1.6,1.8,0.8,2.4
129,Inglaterra 1,05/11/2022,Wolves,Brighton,2,3,A,3.3,3.3,2.25,0,3,5,1,1,1,0,1,100.0,100.0,60.0,100.0,60.0,80.0,20.0,80.0,1.2,0.8,0.8,2.0,1.6,2.4
130,Inglaterra 1,05/11/2022,Everton,Leicester,0,2,A,2.4,3.3,3.0,0,3,2,1,1,0,1,0,80.0,100.0,60.0,100.0,40.0,80.0,20.0,60.0,1.4,1.2,1.0,0.8,2.2,2.6
131,Inglaterra 1,06/11/2022,Chelsea,Arsenal,0,1,A,2.55,3.4,2.7,0,3,1,1,0,0,1,0,100.0,100.0,80.0,60.0,60.0,40.0,60.0,40.0,2.0,2.0,1.6,0.8,1.4,0.8
132,Inglaterra 1,06/11/2022,Aston Villa,Man United,3,1,H,3.3,3.8,2.1,3,0,4,1,1,1,0,1,100.0,100.0,80.0,80.0,40.0,60.0,40.0,80.0,2.0,1.4,1.8,0.8,1.6,2.2
133,Inglaterra 1,06/11/2022,Southampton,Newcastle,1,4,A,4.0,3.6,1.9,0,3,5,1,1,1,0,1,100.0,80.0,100.0,80.0,60.0,80.0,100.0,80.0,1.0,2.0,1.2,1.8,2.2,1.0
134,Inglaterra 1,06/11/2022,West Ham,Crystal Palace,1,2,A,1.9,3.4,4.2,0,3,3,1,1,1,0,1,100.0,60.0,100.0,60.0,40.0,60.0,60.0,40.0,2.0,1.0,1.8,0.8,0.8,1.6
135,Inglaterra 1,06/11/2022,Tottenham,Liverpool,1,2,A,3.3,3.6,2.1,0,3,3,1,1,1,0,1,100.0,80.0,100.0,60.0,80.0,60.0,80.0,60.0,1.8,0.8,2.4,1.4,1.0,1.4
136,Inglaterra 1,12/11/2022,Man City,Brentford,1,2,A,1.14,8.0,17.0,0,3,3,1,1,1,0,1,100.0,80.0,100.0,80.0,100.0,80.0,80.0,60.0,2.4,1.0,3.2,1.4,1.0,2.4
137,Inglaterra 1,12/11/2022,Bournemouth,Everton,3,0,H,2.8,3.25,2.6,3,0,3,1,1,1,0,0,80.0,80.0,60.0,60.0,60.0,40.0,40.0,20.0,1.4,0.8,1.4,1.0,0.4,1.4
138,Inglaterra 1,12/11/2022,Liverpool,Southampton,3,1,H,1.25,6.5,11.0,3,0,4,1,1,1,0,1,100.0,100.0,60.0,40.0,60.0,40.0,60.0,20.0,2.0,0.6,1.8,1.2,0.4,1.8
139,Inglaterra 1,12/11/2022,Nott'm Forest,Crystal Palace,1,0,H,3.1,3.1,2.45,3,0,1,1,0,0,1,0,100.0,60.0,60.0,40.0,40.0,40.0,60.0,20.0,1.6,1.0,1.4,1.2,0.4,1.0
140,Inglaterra 1,12/11/2022,Tottenham,Leeds,4,3,H,1.65,4.2,4.75,3,0,7,1,1,1,0,1,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80.0,1.8,0.6,2.8,1.8,1.6,2.8
141,Inglaterra 1,12/11/2022,West Ham,Leicester,0,2,A,2.05,3.4,3.75,0,3,2,1,1,0,1,0,100.0,100.0,100.0,100.0,40.0,60.0,40.0,40.0,1.8,1.8,1.6,1.0,2.2,1.6
142,Inglaterra 1,12/11/2022,Newcastle,Chelsea,1,0,H,2.35,3.4,3.0,3,0,1,1,0,0,1,0,100.0,80.0,60.0,60.0,40.0,40.0,40.0,40.0,2.6,1.4,2.4,0.4,1.0,1.2
143,Inglaterra 1,12/11/2022,Wolves,Arsenal,0,2,A,6.0,4.2,1.55,0,3,2,1,1,0,1,0,100.0,100.0,80.0,60.0,60.0,20.0,20.0,20.0,0.6,2.6,0.6,2.4,1.6,0.2
144,Inglaterra 1,13/11/2022,Brighton,Aston Villa,1,2,A,1.83,3.75,4.2,0,3,3,1,1,1,0,1,80.0,80.0,60.0,80.0,60.0,60.0,60.0,40.0,1.4,1.0,2.0,1.2,0.6,1.8
145,Inglaterra 1,13/11/2022,Fulham,Man United,1,2,A,3.8,3.8,1.9,0,3,3,1,1,1,0,1,80.0,100.0,80.0,100.0,80.0,80.0,60.0,100.0,1.0,1.4,1.4,1.6,1.8,2.4
146,Inglaterra 2,29/07/2022,Huddersfield,Burnley,0,1,A,2.9,3.2,2.5,0,3,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
147,Inglaterra 2,30/07/2022,Blackburn,QPR,1,0,H,2.0,3.5,3.75,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
148,Inglaterra 2,30/07/2022,Blackpool,Reading,1,0,H,1.95,3.5,4.0,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
149,Inglaterra 2,30/07/2022,Cardiff,Norwich,1,0,H,3.1,3.4,2.3,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
150,Inglaterra 2,30/07/2022,Hull,Bristol City,2,1,H,2.37,3.25,3.1,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,2.0,1.0,1.0,2.0
151,Inglaterra 2,30/07/2022,Luton,Birmingham,0,0,D,1.83,3.5,4.33,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
152,Inglaterra 2,30/07/2022,Millwall,Stoke,2,0,H,2.3,3.25,3.2,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0
153,Inglaterra 2,30/07/2022,Rotherham,Swansea,1,1,D,2.62,3.5,2.55,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
154,Inglaterra 2,30/07/2022,Wigan,Preston,0,0,D,2.4,3.3,3.0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
155,Inglaterra 2,30/07/2022,Middlesbrough,West Brom,1,1,D,2.25,3.4,3.25,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
156,Inglaterra 2,31/07/2022,Sunderland,Coventry,1,1,D,2.62,3.5,2.6,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
157,Inglaterra 2,01/08/2022,Watford,Sheffield United,1,0,H,2.3,3.25,3.25,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
158,Inglaterra 2,05/08/2022,Birmingham,Huddersfield,2,1,H,2.37,3.25,3.1,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,2.0,1.0,1.0,2.0
159,Inglaterra 2,06/08/2022,Norwich,Wigan,1,1,D,1.66,3.6,5.25,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
160,Inglaterra 2,06/08/2022,Bristol City,Sunderland,2,3,A,2.45,3.25,2.9,0,3,5,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,2.0,3.0,3.0,2.0
161,Inglaterra 2,06/08/2022,Burnley,Luton,1,1,D,1.75,3.75,4.6,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
162,Inglaterra 2,06/08/2022,Preston,Hull,0,0,D,1.95,3.4,4.0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
163,Inglaterra 2,06/08/2022,QPR,Middlesbrough,3,2,H,3.0,3.3,2.4,3,0,5,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,3.0,2.0,2.0,3.0
164,Inglaterra 2,06/08/2022,Reading,Cardiff,2,1,H,2.5,3.25,2.9,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,2.0,1.0,1.0,2.0
165,Inglaterra 2,06/08/2022,Sheffield United,Millwall,2,0,H,1.83,3.5,4.5,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0
166,Inglaterra 2,06/08/2022,Stoke,Blackpool,2,0,H,2.05,3.4,3.75,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0
167,Inglaterra 2,06/08/2022,Swansea,Blackburn,0,3,A,2.4,3.25,3.1,0,3,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0
168,Inglaterra 2,08/08/2022,West Brom,Watford,1,1,D,2.37,3.1,3.2,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
169,Inglaterra 2,12/08/2022,Watford,Burnley,1,0,H,2.3,3.3,3.1,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,0.0,0.5,0.5
170,Inglaterra 2,13/08/2022,Cardiff,Birmingham,1,0,H,2.25,3.3,3.3,3,0,1,1,0,0,1,0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,1.0,0.0,0.0,0.5
171,Inglaterra 2,13/08/2022,Blackpool,Swansea,0,1,A,2.4,3.3,3.0,0,3,1,1,0,0,1,0,100.0,100.0,0.0,50.0,0.0,0.0,0.0,50.0,1.5,2.0,0.5,0.5,1.0,0.5
172,Inglaterra 2,13/08/2022,Huddersfield,Stoke,3,1,H,2.7,3.2,2.75,3,0,4,1,1,1,0,1,100.0,100.0,50.0,100.0,50.0,50.0,50.0,50.0,1.5,0.0,1.5,1.0,0.5,2.5
173,Inglaterra 2,13/08/2022,Hull,Norwich,2,1,H,3.6,3.4,2.05,3,0,3,1,1,1,0,1,100.0,100.0,100.0,50.0,100.0,50.0,100.0,50.0,3.0,0.0,2.0,1.0,0.5,1.5
174,Inglaterra 2,13/08/2022,Luton,Preston,0,1,A,2.25,3.3,3.25,0,3,1,1,0,0,1,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.5,0.5,0.0
175,Inglaterra 2,13/08/2022,Millwall,Coventry,3,2,H,2.45,3.2,3.0,3,0,5,1,1,1,0,1,100.0,100.0,100.0,100.0,50.0,50.0,50.0,100.0,3.0,0.5,2.5,1.0,1.5,2.0
176,Inglaterra 2,13/08/2022,Rotherham,Reading,4,0,H,2.15,3.3,3.5,3,0,4,1,1,1,0,0,100.0,100.0,100.0,50.0,50.0,50.0,50.0,0.0,2.0,0.0,2.5,0.5,0.0,2.5
177,Inglaterra 2,13/08/2022,Sunderland,QPR,2,2,D,2.1,3.5,3.5,1,1,4,1,1,1,0,1,100.0,100.0,100.0,50.0,50.0,50.0,100.0,50.0,1.0,0.5,1.5,1.5,1.0,1.5
178,Inglaterra 2,13/08/2022,Wigan,Bristol City,1,1,D,2.2,3.3,3.4,1,1,2,1,1,0,1,1,50.0,100.0,50.0,100.0,0.0,50.0,50.0,100.0,1.0,0.5,0.5,0.5,1.0,1.5
179,Inglaterra 2,14/08/2022,Middlesbrough,Sheffield United,2,2,D,2.45,3.3,2.9,1,1,4,1,1,1,0,1,100.0,100.0,100.0,50.0,50.0,50.0,100.0,50.0,1.0,0.5,1.5,1.5,1.0,1.5
180,Inglaterra 2,14/08/2022,Blackburn,West Brom,2,1,H,2.75,3.3,2.6,3,0,3,1,1,1,0,1,100.0,100.0,50.0,100.0,50.0,50.0,50.0,100.0,3.0,0.5,1.5,0.5,1.0,1.5
181,Inglaterra 2,16/08/2022,Birmingham,Watford,1,1,D,3.6,3.4,2.0,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,50.0,0.0,100.0,100.0,2.0,1.0,1.5,1.0,1.0,1.0
182,Inglaterra 2,16/08/2022,Bristol City,Luton,2,0,H,2.62,3.4,2.55,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,50.0,0.0,50.0,50.0,1.5,0.5,2.0,1.5,0.5,1.5
183,Inglaterra 2,16/08/2022,Burnley,Hull,1,1,D,1.53,4.0,6.5,1,1,2,1,1,0,1,1,100.0,50.0,100.0,50.0,0.0,0.0,100.0,50.0,1.0,1.0,1.0,1.0,0.5,0.5
184,Inglaterra 2,16/08/2022,Norwich,Huddersfield,2,1,H,1.57,3.8,6.0,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,2.0,0.0,1.5,1.0,1.0,2.0
185,Inglaterra 2,16/08/2022,Preston,Rotherham,0,0,D,1.95,3.3,4.0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
186,Inglaterra 2,16/08/2022,Swansea,Millwall,2,2,D,2.5,3.2,3.0,1,1,4,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,0.5,0.5,1.0,2.5,1.0,2.0
187,Inglaterra 2,16/08/2022,QPR,Blackpool,0,1,A,2.0,3.6,3.75,0,3,1,1,0,0,1,0,100.0,100.0,50.0,50.0,50.0,0.0,50.0,0.0,1.5,1.5,1.5,1.5,0.5,1.0
188,Inglaterra 2,17/08/2022,Stoke,Middlesbrough,2,2,D,2.7,3.2,2.75,1,1,4,1,1,1,0,1,100.0,100.0,100.0,100.0,50.0,100.0,50.0,100.0,2.0,0.5,2.0,1.0,2.0,2.5
189,Inglaterra 2,17/08/2022,Reading,Blackburn,3,0,H,3.2,3.2,2.3,3,0,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,3.0,1.5,2.5,0.5,1.5,1.5
190,Inglaterra 2,17/08/2022,Sheffield United,Sunderland,2,1,H,1.75,3.6,4.75,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,50.0,100.0,50.0,100.0,3.0,1.5,2.0,0.5,2.0,2.0
191,Inglaterra 2,17/08/2022,West Brom,Cardiff,0,0,D,1.6,4.0,5.5,1,1,0,0,0,0,1,0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,1.0,0.5,0.5,0.5,0.5,1.0
192,Inglaterra 2,19/08/2022,Norwich,Millwall,2,0,H,1.95,3.4,4.2,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0
193,Inglaterra 2,20/08/2022,Birmingham,Wigan,0,1,A,2.55,3.25,2.8,0,3,1,1,0,0,1,0,100.0,100.0,66.66666666666666,50.0,33.33333333333333,0.0,66.66666666666666,50.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.5
194,Inglaterra 2,20/08/2022,Burnley,Blackpool,3,3,D,1.57,4.0,6.0,1,1,6,1,1,1,0,1,100.0,100.0,100.0,66.66666666666666,33.33333333333333,33.33333333333333,100.0,33.33333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667
195,Inglaterra 2,20/08/2022,Preston,Watford,0,0,D,2.62,3.1,2.8,1,1,0,0,0,0,1,0,0.0,66.66666666666666,0.0,66.66666666666666,0.0,0.0,0.0,66.66666666666666,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666
196,Inglaterra 2,20/08/2022,QPR,Rotherham,1,1,D,2.1,3.5,3.6,1,1,2,1,1,0,1,1,100.0,50.0,66.66666666666666,50.0,33.33333333333333,0.0,66.66666666666666,50.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.5,0.5
197,Inglaterra 2,20/08/2022,Reading,Middlesbrough,1,0,H,3.3,3.6,2.1,3,0,1,1,0,0,1,0,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,3.0,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,2.0
198,Inglaterra 2,20/08/2022,Sheffield United,Blackburn,3,0,H,1.75,3.6,4.75,3,0,3,1,1,1,0,0,100.0,100.0,100.0,100.0,66.66666666666666,100.0,33.33333333333333,0.0,3.0,1.0,2.3333333333333335,0.3333333333333333,1.0,2.0
199,Inglaterra 2,20/08/2022,Stoke,Sunderland,0,1,A,2.1,3.4,3.5,0,3,1,1,0,0,1,0,100.0,100.0,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,66.66666666666666,1.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333
200,Inglaterra 2,20/08/2022,Swansea,Luton,0,2,A,2.45,3.2,3.1,0,3,2,1,1,0,1,0,100.0,100.0,100.0,100.0,66.66666666666666,0.0,33.33333333333333,33.33333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,1.0
201,Inglaterra 2,20/08/2022,West Brom,Hull,5,2,H,1.55,4.2,6.0,3,0,7,1,1,1,0,1,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,66.66666666666666,1.6666666666666667,0.6666666666666666,2.0,1.0,1.0,2.0
202,Inglaterra 2,21/08/2022,Bristol City,Cardiff,2,0,H,2.2,3.3,3.4,3,0,2,1,1,0,1,0,100.0,66.66666666666666,100.0,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,2.0,0.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333
